ChargesPerService,TotalCharges,tenure,Avg_charges,MonthlyCharges,PaymentMethod_Electronic check,Contract_Two year,InternetService_Fiber optic,TotalServices,gender,PaperlessBilling,Contract_One year,Partner,OnlineSecurity_Yes,SeniorCitizen,Churn
8.266666666666667,1229.1,52,23.63653846153846,24.8,0,1,0,2,1,0,0,1,0,0,0
24.96666666666667,2303.35,32,71.9796875,74.9,1,0,1,2,1,1,0,1,0,1,1
12.591666666666667,2054.4,29,70.84137931034483,75.55,0,1,0,5,1,0,0,1,0,0,0
16.858333333333334,3741.85,38,98.46973684210526,101.15,1,0,1,5,1,0,0,1,0,1,0
11.25,3682.45,48,76.71770833333333,78.75,0,0,0,6,1,1,1,0,1,0,0
9.625,19.25,1,19.25,19.25,0,0,0,1,0,1,0,0,0,0,0
17.81,1886.25,22,85.73863636363636,89.05,1,0,1,4,0,1,0,0,1,0,0
12.783333333333333,4895.1,43,113.83953488372094,115.05,0,1,1,8,0,0,0,0,1,0,0
34.675,341.6,5,68.32000000000001,69.35,1,0,1,1,0,1,0,1,0,1,0
26.866666666666664,415.55,5,83.11,80.6,1,0,1,2,1,1,0,0,0,0,1
13.75625,5686.4,51,111.49803921568626,110.05,0,0,1,7,1,0,1,1,1,0,0
9.95,1355.1,71,19.085915492957746,19.9,0,1,0,1,1,1,0,0,0,0,0
11.471428571428572,3058.65,38,80.49078947368422,80.3,0,0,0,6,0,0,1,1,1,0,1
18.630000000000003,2231.05,24,92.96041666666667,93.15,1,0,1,4,1,1,0,1,0,1,1
18.3,3236.35,35,92.46714285714286,91.5,0,0,1,4,1,1,0,1,0,0,0
10.30625,4350.1,54,80.55740740740741,82.45,0,0,0,7,0,0,1,0,1,1,1
10.0,4264.0,72,59.22222222222222,60.0,1,1,0,5,0,1,0,1,0,0,0
22.4,44.8,1,44.8,44.8,1,0,0,1,1,1,0,0,0,0,0
16.2,422.3,9,46.922222222222224,48.6,0,0,0,2,0,0,1,1,1,0,0
10.008333333333333,4176.7,69,60.53188405797101,60.05,0,1,0,5,1,1,0,0,1,0,0
14.671428571428573,5138.1,52,98.8096153846154,102.7,0,0,1,6,0,1,0,1,0,0,0
20.725,880.05,11,80.00454545454545,82.9,1,0,1,3,0,1,0,1,0,1,0
35.175,139.05,2,69.525,70.35,1,0,1,1,0,1,0,0,0,1,1
17.95,973.65,28,34.77321428571428,35.9,1,0,0,1,0,1,0,1,0,1,0
20.6625,1470.05,17,86.4735294117647,82.65,0,0,1,3,0,1,0,0,0,1,0
9.925,739.35,35,21.124285714285715,19.85,0,1,0,1,0,1,0,1,0,0,0
9.6,161.95,8,20.24375,19.2,0,0,0,1,0,1,1,0,0,0,0
15.816666666666668,4422.95,46,96.15108695652174,94.9,0,0,1,5,1,1,1,0,0,0,0
24.616666666666664,511.25,7,73.03571428571429,73.85,1,0,1,2,0,1,0,0,0,0,1
20.15,155.8,2,77.9,80.6,0,0,1,3,0,0,0,0,0,0,1
10.828571428571427,5293.95,68,77.85220588235293,75.8,0,0,0,6,1,1,1,1,0,0,1
14.942857142857141,4759.85,43,110.69418604651163,104.6,1,1,1,6,0,1,0,0,0,0,1
9.794444444444444,6148.45,68,90.41838235294118,88.15,1,1,0,8,0,1,0,0,1,0,0
18.96,3565.65,36,99.04583333333333,94.8,0,0,1,4,0,1,0,0,0,0,0
14.771428571428572,6603.0,63,104.80952380952381,103.4,1,0,1,6,1,1,0,1,0,0,1
13.6625,1830.1,32,57.190625,54.65,0,0,0,3,0,0,0,0,0,1,0
9.527777777777779,6223.8,71,87.65915492957747,85.75,0,1,0,8,0,0,0,1,1,0,0
11.241666666666667,4508.65,66,68.31287878787879,67.45,0,0,0,5,0,1,0,1,1,0,0
10.25,1328.15,63,21.081746031746032,20.5,0,0,0,1,1,0,1,0,0,0,0
10.125,865.0,41,21.097560975609756,20.25,0,0,0,1,0,1,1,0,0,0,0
24.03333333333333,72.1,1,72.1,72.1,1,0,1,2,0,1,0,0,0,1,0
22.6,168.2,2,84.1,90.4,1,0,1,3,0,1,0,0,0,0,1
9.725,1303.5,70,18.62142857142857,19.45,0,1,0,1,0,0,0,1,0,0,0
14.983333333333334,996.85,23,43.34130434782609,44.95,1,0,0,2,0,1,0,0,0,0,0
16.166666666666668,6430.9,64,100.4828125,97.0,0,0,1,5,0,0,1,1,1,1,0
10.466666666666667,2278.75,37,61.58783783783784,62.8,0,1,0,5,1,1,0,1,1,0,0
22.3,681.4,17,40.08235294117647,44.6,0,0,0,1,1,0,1,0,0,0,0
22.2875,574.35,7,82.05,89.15,1,0,1,3,0,1,0,0,0,1,0
16.96,371.9,4,92.975,84.8,0,0,1,4,1,1,0,1,0,0,1
13.966666666666667,840.1,21,40.00476190476191,41.9,1,0,0,2,0,1,0,0,1,1,1
26.75,846.0,10,84.6,80.25,0,0,1,2,0,1,0,0,0,0,1
13.525,889.0,16,55.5625,54.1,1,0,0,3,0,1,0,0,1,1,0
15.035714285714286,6823.4,64,106.615625,105.25,1,1,1,6,1,1,0,1,0,0,0
15.375,805.1,27,29.81851851851852,30.75,0,0,0,1,1,0,0,1,1,1,1
16.183333333333334,4016.75,42,95.63690476190476,97.1,1,0,1,5,1,0,1,1,1,0,0
10.1,83.75,5,16.75,20.2,0,0,0,1,1,0,0,0,0,0,0
16.466666666666665,3959.15,41,96.56463414634146,98.8,0,1,1,5,0,1,0,0,0,0,0
16.766666666666666,2878.55,58,49.630172413793105,50.3,0,0,0,2,1,0,1,1,0,0,0
10.275,945.7,47,20.121276595744682,20.55,0,1,0,1,0,1,0,0,0,0,0
25.3,1373.05,18,76.28055555555555,75.9,0,0,1,2,1,1,0,0,0,0,0
19.3,492.55,5,98.51,96.5,0,0,1,4,1,0,0,0,0,0,1
14.9875,1406.0,23,61.130434782608695,59.95,0,0,0,3,1,1,0,1,1,0,0
9.575,19.15,1,19.15,19.15,0,0,0,1,0,0,0,0,0,0,0
16.441666666666666,6962.85,71,98.06830985915494,98.65,0,0,1,5,1,1,1,1,0,0,0
12.511111111111111,8126.65,72,112.87013888888889,112.6,0,1,1,8,1,1,0,1,1,0,0
10.3,690.25,33,20.916666666666668,20.6,0,0,0,1,1,0,1,1,0,0,0
21.4125,181.5,2,90.75,85.65,1,0,1,3,1,1,0,0,0,0,1
11.916666666666666,830.8,24,34.61666666666667,35.75,0,1,0,2,1,0,0,0,1,0,0
14.25,5608.4,56,100.14999999999999,99.75,0,0,1,6,0,1,1,1,0,0,0
19.22,3646.8,37,98.56216216216217,96.1,0,0,1,4,1,1,0,0,0,0,0
10.6375,3662.25,43,85.1686046511628,85.1,0,0,0,7,0,0,1,0,0,0,0
25.35,25.35,1,25.35,25.35,0,0,0,0,1,0,0,0,0,0,0
14.992857142857144,2566.5,25,102.66,104.95,0,0,1,6,0,1,0,1,0,0,1
9.961111111111112,5308.7,61,87.02786885245901,89.65,1,1,0,8,0,0,0,0,1,0,0
17.35,1410.25,17,82.95588235294117,86.75,1,0,1,4,1,0,1,0,0,0,0
17.240000000000002,3339.05,41,81.44024390243902,86.2,0,0,1,4,0,1,1,1,0,0,0
16.883333333333333,50.65,1,50.65,50.65,0,0,0,2,1,0,0,0,0,0,1
9.257142857142856,4732.35,72,65.72708333333334,64.8,0,1,0,6,1,1,0,1,1,1,0
18.169999999999998,90.85,1,90.85,90.85,0,0,1,4,1,1,0,0,0,0,1
15.442857142857141,5067.45,48,105.57187499999999,108.1,0,1,1,6,1,1,0,0,0,0,0
9.975,214.75,11,19.522727272727273,19.95,0,0,0,1,1,0,0,1,0,1,1
17.09,4874.7,55,88.63090909090909,85.45,1,0,1,4,0,1,0,1,0,1,1
9.125,2348.45,42,55.915476190476184,54.75,1,0,0,5,0,1,1,0,1,0,0
18.080000000000002,4063.0,44,92.3409090909091,90.4,0,0,1,4,1,1,0,0,0,0,0
22.0,44.0,1,44.0,44.0,1,0,0,1,1,0,0,0,0,0,0
19.119999999999997,2595.25,27,96.12037037037037,95.6,0,0,1,4,0,1,0,0,0,0,0
10.6,2309.55,27,85.53888888888889,84.8,0,0,0,7,1,1,0,1,0,1,0
22.15,89.3,2,44.65,44.3,1,0,0,1,0,1,0,0,0,1,0
9.95,367.55,19,19.344736842105263,19.9,0,0,0,1,0,0,0,0,0,0,0
19.009999999999998,3944.5,42,93.91666666666667,95.05,1,0,1,4,0,1,0,1,0,1,0
10.005555555555555,5965.95,66,90.39318181818182,90.05,0,1,0,8,0,1,0,0,1,0,0
13.7375,3694.7,33,111.96060606060605,109.9,0,0,1,7,1,1,0,1,1,1,0
24.650000000000002,2524.45,34,74.24852941176471,73.95,0,0,1,2,0,1,0,0,0,0,1
10.92,1803.7,33,54.657575757575756,54.6,1,0,0,4,1,1,0,0,0,1,0
10.025,415.1,23,18.047826086956523,20.05,0,0,0,1,0,0,1,1,0,0,0
9.875,624.15,32,19.5046875,19.75,0,0,0,1,0,0,1,0,0,0,0
10.025,237.7,11,21.60909090909091,20.05,0,0,0,1,0,0,1,0,0,0,0
16.575,7007.6,69,101.55942028985508,99.45,0,0,1,5,1,1,0,1,0,0,1
13.975,3848.8,68,56.6,55.9,0,0,0,3,0,0,1,1,1,0,0
9.85,419.4,20,20.97,19.7,0,1,0,1,1,1,0,0,0,0,0
9.9,1468.75,72,20.399305555555557,19.8,0,1,0,1,1,1,0,0,0,0,0
15.9,5812.0,60,96.86666666666666,95.4,0,0,1,5,1,1,1,1,1,0,0
18.79,2861.45,32,89.4203125,93.95,0,0,1,4,1,1,0,1,0,1,0
9.95,19.9,1,19.9,19.9,0,0,0,1,0,1,0,0,0,0,1
9.8,19.6,1,19.6,19.6,0,0,0,1,1,1,0,0,0,0,1
20.3375,233.7,3,77.89999999999999,81.35,1,0,1,3,1,1,0,0,0,1,1
8.15,1066.15,46,23.17717391304348,24.45,0,0,0,2,0,1,1,1,0,0,0
24.983333333333334,2149.05,29,74.10517241379311,74.95,1,0,1,2,0,1,0,1,0,0,0
14.558333333333332,4473.0,51,87.70588235294117,87.35,1,0,1,5,1,1,0,0,0,0,0
35.325,3545.05,48,73.85520833333334,70.65,0,0,1,1,0,1,0,1,0,1,0
24.416666666666668,1195.75,16,74.734375,73.25,0,0,1,2,0,0,0,1,0,0,0
14.1,6858.9,70,97.9842857142857,98.7,0,1,1,6,1,1,0,1,0,0,0
8.266666666666667,1024.7,40,25.6175,24.8,0,1,0,2,0,1,0,1,0,0,0
20.825,1845.9,22,83.90454545454546,83.3,1,0,1,3,0,0,0,1,0,0,1
25.099999999999998,75.3,1,75.3,75.3,0,0,1,2,0,1,0,0,0,1,1
8.1,132.25,5,26.45,24.3,0,0,0,2,0,1,0,1,0,0,0
34.925,515.45,7,73.63571428571429,69.85,0,0,1,1,0,1,0,0,0,0,0
14.364285714285714,2830.45,29,97.60172413793103,100.55,0,0,1,6,1,0,1,0,0,0,0
8.566666666666666,1110.5,44,25.238636363636363,25.7,0,0,0,2,1,0,1,1,0,0,0
10.175,449.3,10,44.93,40.7,0,0,0,3,0,0,0,0,1,0,0
17.216666666666665,2838.55,55,51.61000000000001,51.65,0,0,0,2,0,0,0,1,0,1,0
15.014285714285714,5376.4,52,103.39230769230768,105.1,0,0,1,6,1,1,1,1,0,1,0
21.4875,858.6,10,85.86,85.95,1,0,1,3,0,0,0,1,0,0,0
25.2,1395.05,18,77.50277777777778,75.6,0,0,1,2,1,1,0,0,0,0,0
11.65,3975.7,68,58.46617647058823,58.25,0,0,0,4,0,0,1,1,1,0,0
9.7,1182.55,61,19.38606557377049,19.4,0,0,0,1,0,1,0,1,0,0,1
9.314285714285715,4784.45,72,66.45069444444444,65.2,0,1,0,6,0,1,0,1,1,0,0
13.3625,119.5,2,59.75,53.45,1,0,0,3,1,0,0,0,1,0,0
22.7,518.9,12,43.24166666666667,45.4,0,0,0,1,1,1,0,0,0,0,1
9.875,899.45,41,21.93780487804878,19.75,1,1,0,1,1,1,0,1,0,0,0
11.1125,1183.8,26,45.53076923076923,44.45,0,0,0,3,0,1,0,0,0,0,0
10.425,720.05,36,20.001388888888886,20.85,0,0,0,1,1,0,1,1,0,0,0
12.672222222222222,8468.2,72,117.6138888888889,114.05,0,1,1,8,1,1,0,1,1,0,0
17.97,3161.2,35,90.32,89.85,0,0,1,4,1,1,0,1,0,0,0
13.7625,55.05,1,55.05,55.05,0,0,0,3,1,0,0,0,0,0,0
14.11875,1882.55,16,117.659375,112.95,1,0,1,7,0,1,0,1,1,0,0
16.925,5070.4,49,103.47755102040816,101.55,0,0,1,5,0,0,0,0,1,1,0
12.738888888888889,6049.5,54,112.02777777777777,114.65,0,0,1,8,0,1,1,1,1,0,0
12.959999999999999,1166.7,18,64.81666666666666,64.8,1,0,0,4,0,0,0,0,1,0,0
26.8,2937.65,36,81.60138888888889,80.4,1,0,1,2,0,0,0,1,0,0,0
15.12857142857143,6396.45,60,106.6075,105.9,1,0,1,6,0,1,0,0,0,0,1
34.775,69.55,1,69.55,69.55,0,0,1,1,0,0,0,0,0,0,1
8.35,1270.25,52,24.427884615384617,25.05,0,1,0,2,0,1,0,1,0,0,0
18.95,759.55,8,94.94375,94.75,1,0,1,4,1,1,0,1,0,0,0
15.071428571428571,7611.55,72,105.71597222222222,105.5,0,1,1,6,1,0,0,1,1,0,0
8.233333333333333,1642.75,64,25.66796875,24.7,0,0,0,2,0,0,1,0,0,0,0
11.625,1545.4,22,70.24545454545455,69.75,0,0,0,5,0,1,0,0,1,1,0
10.033333333333333,3582.4,60,59.70666666666667,60.2,0,0,0,5,1,1,0,1,0,0,0
27.016666666666666,2227.1,28,79.53928571428571,81.05,1,0,1,2,0,1,0,1,0,0,1
8.133333333333333,1417.9,61,23.24426229508197,24.4,0,1,0,2,0,0,0,1,0,0,0
14.87857142857143,2494.65,24,103.94375000000001,104.15,1,0,1,6,0,1,0,0,0,0,0
15.483333333333334,2768.35,28,98.86964285714285,92.9,0,0,1,5,1,0,1,1,0,0,0
11.542857142857143,2369.3,30,78.97666666666667,80.8,0,1,0,6,0,0,0,1,0,0,0
10.0,38.0,2,19.0,20.0,0,0,0,1,1,0,0,1,0,0,0
25.03333333333333,75.1,1,75.1,75.1,1,0,1,2,1,1,0,0,0,0,0
9.825,100.9,6,16.816666666666666,19.65,0,0,0,1,1,0,0,0,0,0,0
13.89,1614.05,24,67.25208333333333,69.45,0,0,0,4,0,1,0,1,0,0,0
16.858333333333334,385.9,4,96.475,101.15,1,0,1,5,1,0,0,1,0,0,1
16.633333333333333,673.25,7,96.17857142857143,99.8,1,0,1,5,1,1,0,0,0,0,1
12.894444444444444,8404.9,72,116.73472222222222,116.05,0,1,1,8,1,1,0,1,1,1,0
13.35,2799.75,70,39.996428571428574,40.05,0,1,0,2,1,1,0,0,0,0,0
14.585714285714285,6538.45,64,102.16328125,102.1,1,1,1,6,1,0,0,1,0,1,0
17.94,6588.95,72,91.51319444444444,89.7,1,0,1,4,1,1,1,1,0,0,0
9.95,868.1,44,19.729545454545455,19.9,0,1,0,1,0,0,0,0,0,0,0
18.650000000000002,734.35,13,56.48846153846154,55.95,1,0,0,2,0,0,0,1,0,0,1
10.325,330.6,17,19.447058823529414,20.65,0,0,0,1,0,0,1,0,0,1,0
18.333333333333332,55.0,1,55.0,55.0,1,0,0,2,1,1,0,0,0,0,1
14.01,564.4,9,62.71111111111111,70.05,0,0,0,4,1,1,0,1,0,0,0
13.4,1315.35,24,54.80625,53.6,0,0,0,3,1,0,0,1,1,0,0
24.900000000000002,74.7,1,74.7,74.7,1,0,1,2,0,1,0,1,0,0,1
20.0625,1861.5,24,77.5625,80.25,1,0,1,3,1,1,0,0,0,0,1
12.674999999999999,2747.2,35,78.49142857142857,76.05,1,0,0,5,1,1,0,1,0,1,0
10.814285714285715,554.05,7,79.14999999999999,75.7,1,0,0,6,0,1,0,1,1,0,0
19.22,453.4,5,90.67999999999999,96.1,1,0,1,4,1,1,0,0,0,0,1
34.5,994.8,15,66.32,69.0,0,0,1,1,0,0,0,0,0,0,1
9.825,225.75,11,20.522727272727273,19.65,0,1,0,1,1,0,0,1,0,0,0
11.325,2145.0,48,44.6875,45.3,0,0,0,3,0,1,0,1,1,0,1
27.150000000000002,1671.6,20,83.58,81.45,1,0,1,2,0,1,0,0,0,1,0
13.5625,8003.8,72,111.16388888888889,108.5,0,0,1,7,0,1,1,1,0,0,0
20.8875,680.05,8,85.00625,83.55,1,0,1,3,0,1,0,1,0,0,1
21.125,6130.85,72,85.15069444444445,84.5,0,1,1,3,1,1,0,1,0,0,0
16.691666666666666,1415.0,15,94.33333333333333,100.15,1,0,1,5,0,1,0,0,0,0,0
11.075,6201.95,72,86.13819444444444,88.6,0,1,0,7,1,1,0,0,0,0,0
10.51,1397.475,0,1397.475,52.55,0,1,0,4,0,1,0,1,1,0,0
24.78333333333333,74.35,1,74.35,74.35,1,0,1,2,1,1,0,0,0,0,1
14.971428571428572,6597.25,63,104.71825396825396,104.8,0,1,1,6,1,1,0,1,0,0,0
14.75,114.15,2,57.075,59.0,1,0,0,3,0,1,0,0,0,0,0
24.8,139.4,2,69.7,74.4,1,0,1,2,0,1,0,1,1,0,1
12.809999999999999,3902.6,61,63.97704918032787,64.05,0,0,0,4,1,0,1,1,0,1,0
10.2,20.4,1,20.4,20.4,0,0,0,1,1,0,0,0,0,0,0
10.9375,903.6,22,41.07272727272727,43.75,0,0,0,3,1,1,1,0,0,0,1
12.18,1785.65,28,63.77321428571429,60.9,0,0,0,4,1,0,0,1,1,0,0
9.9,1397.65,70,19.966428571428573,19.8,0,1,0,1,0,0,0,1,0,0,0
14.225,131.05,5,26.21,28.45,1,0,0,1,0,0,0,0,0,1,1
14.242857142857144,1238.45,12,103.20416666666667,99.7,0,0,1,6,0,1,0,0,1,0,1
12.916666666666666,3899.05,34,114.6779411764706,116.25,0,0,1,8,1,0,1,0,1,0,0
20.175,5676.0,71,79.94366197183099,80.7,0,1,1,3,0,1,0,1,1,1,0
13.040000000000001,4543.15,70,64.90214285714285,65.2,0,0,0,4,0,0,1,1,1,0,0
16.81,4326.8,52,83.20769230769231,84.05,0,0,1,4,0,1,0,1,1,0,0
9.93125,5502.55,69,79.74710144927536,79.45,0,1,0,7,1,1,0,0,1,0,0
15.683333333333332,1782.4,20,89.12,94.1,1,0,1,5,0,1,0,0,0,1,1
19.5,851.8,11,77.43636363636364,78.0,0,0,1,3,1,1,0,0,0,0,0
18.84,167.5,2,83.75,94.2,1,0,1,4,1,1,0,1,0,0,1
20.125,502.85,6,83.80833333333334,80.5,1,0,1,3,0,1,0,1,0,0,1
9.925,19.85,1,19.85,19.85,0,0,0,1,0,0,0,0,0,0,0
15.716666666666667,1818.3,20,90.91499999999999,94.3,0,0,1,5,1,0,1,1,1,1,0
15.207142857142857,6300.15,61,103.2811475409836,106.45,1,0,1,6,1,1,0,0,1,0,0
24.78333333333333,334.8,5,66.96000000000001,74.35,1,0,1,2,0,1,0,1,0,1,1
15.064285714285715,5916.95,56,105.65982142857142,105.45,0,0,1,6,0,1,0,0,0,0,0
13.571428571428571,2852.4,30,95.08,95.0,0,0,1,6,1,1,0,0,1,0,0
14.971428571428572,4131.95,40,103.29875,104.8,0,0,1,6,1,0,0,0,0,0,1
13.575,1546.3,28,55.225,54.3,0,0,0,3,0,0,1,0,1,0,0
35.025,302.6,5,60.52,70.05,1,0,1,1,0,0,0,1,0,1,0
25.066666666666666,1929.35,27,71.4574074074074,75.2,0,0,1,2,0,1,0,1,1,1,1
10.025,265.45,12,22.120833333333334,20.05,0,0,0,1,1,0,0,0,0,0,0
15.057142857142859,6989.45,67,104.32014925373134,105.4,1,0,1,6,1,1,1,1,0,0,0
17.2,1442.0,29,49.724137931034484,51.6,1,0,0,2,1,1,0,1,0,1,0
21.375,4713.4,55,85.69818181818181,85.5,0,0,1,3,1,0,0,1,0,0,0
25.2,1758.6,23,76.4608695652174,75.6,0,0,1,2,0,0,0,0,0,0,1
16.675,3480.0,34,102.3529411764706,100.05,1,0,1,5,1,1,0,1,0,0,1
18.25,4738.3,52,91.12115384615385,91.25,1,0,1,4,1,0,1,0,1,0,0
12.86111111111111,8399.15,72,116.6548611111111,115.75,0,1,1,8,1,1,0,1,1,1,0
15.783333333333333,5430.35,58,93.62672413793103,94.7,0,0,1,5,1,1,1,1,0,0,0
9.8,686.95,35,19.627142857142857,19.6,0,1,0,1,1,0,0,1,0,0,0
14.271428571428572,5706.3,56,101.89821428571429,99.9,0,1,1,6,0,1,0,0,0,1,0
10.55,490.65,24,20.443749999999998,21.1,0,1,0,1,0,1,0,1,0,0,0
10.025,1360.25,70,19.432142857142857,20.05,0,1,0,1,1,0,0,1,0,0,0
26.650000000000002,174.45,2,87.225,79.95,1,0,1,2,1,1,0,0,0,0,0
15.307142857142859,7379.8,68,108.5264705882353,107.15,0,0,1,6,1,1,1,1,0,1,0
21.25,85.0,1,85.0,85.0,1,0,1,3,0,1,0,0,0,0,1
17.91,1021.75,12,85.14583333333333,89.55,1,0,1,4,1,1,0,0,0,0,0
20.3875,5029.05,63,79.82619047619048,81.55,0,0,1,3,0,1,0,1,0,0,0
11.690000000000001,1955.4,33,59.25454545454546,58.45,0,0,0,4,0,1,1,1,1,0,0
19.130000000000003,6744.2,69,97.74202898550725,95.65,0,0,1,4,0,1,1,1,0,0,0
11.514285714285714,4946.7,60,82.445,80.6,0,1,0,6,0,1,0,1,0,0,0
12.566666666666666,8248.5,72,114.5625,113.1,0,1,1,8,0,1,0,1,1,0,0
14.7375,601.6,11,54.690909090909095,58.95,0,0,0,3,0,1,0,0,0,0,0
9.775,19.55,1,19.55,19.55,0,0,0,1,0,0,0,0,0,0,0
21.5125,834.1,10,83.41,86.05,0,0,1,3,1,1,0,0,0,0,1
11.3875,597.0,13,45.92307692307692,45.55,0,0,0,3,1,1,0,0,1,0,1
26.316666666666666,2647.2,34,77.85882352941177,78.95,0,0,1,2,1,1,1,1,0,0,0
21.575,3266.0,39,83.74358974358974,86.3,0,0,1,3,1,1,0,1,0,0,1
15.007142857142856,6744.25,65,103.75769230769231,105.05,0,0,1,6,0,1,1,0,0,0,0
14.557142857142859,5265.5,50,105.31,101.9,0,0,1,6,1,1,1,1,1,1,0
9.875,311.6,15,20.773333333333333,19.75,0,0,0,1,1,0,0,0,0,0,0
13.7875,7966.9,72,110.65138888888889,110.3,0,1,1,7,1,1,0,1,1,0,0
12.844444444444443,8220.4,72,114.17222222222222,115.6,0,1,1,8,0,1,0,1,1,0,0
9.675,1153.25,55,20.96818181818182,19.35,0,1,0,1,1,0,0,1,0,0,0
8.533333333333333,514.75,23,22.380434782608695,25.6,0,1,0,2,0,1,0,1,0,0,0
20.0875,2596.15,32,81.1296875,80.35,0,0,1,3,1,1,0,0,0,0,1
11.458333333333334,3808.0,56,68.0,68.75,0,0,0,5,0,1,1,1,1,0,0
9.95,19.9,1,19.9,19.9,0,0,0,1,0,0,0,0,0,0,0
11.766666666666666,2708.2,38,71.26842105263158,70.6,0,0,0,5,1,0,1,0,1,0,0
35.1,760.05,11,69.09545454545454,70.2,1,0,1,1,1,0,0,0,0,0,0
16.433333333333334,49.3,1,49.3,49.3,1,0,0,2,1,1,0,0,0,0,0
15.321428571428571,6033.3,56,107.7375,107.25,1,0,1,6,1,1,1,1,0,0,0
7.866666666666667,89.05,3,29.683333333333334,23.6,0,0,0,2,1,1,0,1,0,0,0
13.940000000000001,516.15,7,73.73571428571428,69.7,0,0,0,4,1,0,0,1,1,0,0
16.583333333333332,5861.75,59,99.35169491525424,99.5,0,1,1,5,1,1,0,1,0,0,0
12.86,445.95,7,63.707142857142856,64.3,0,0,0,4,1,0,0,0,0,0,0
11.808333333333332,4973.4,71,70.04788732394366,70.85,0,1,0,5,1,1,0,1,1,0,0
16.983333333333334,1667.25,15,111.15,101.9,1,0,1,5,1,0,1,1,1,0,0
10.5,5357.75,71,75.46126760563381,73.5,0,1,0,6,1,0,0,1,1,0,0
16.708333333333332,3527.6,35,100.78857142857143,100.25,1,0,1,5,0,1,0,0,0,0,1
10.1,422.6,11,38.41818181818182,40.4,0,0,0,3,0,1,1,0,0,0,0
9.625,1103.25,60,18.3875,19.25,0,1,0,1,0,1,0,1,0,0,0
11.92,2754.0,47,58.59574468085106,59.6,0,1,0,4,1,0,0,0,0,1,0
12.98,697.25,11,63.38636363636363,64.9,0,0,0,4,0,0,1,0,0,0,0
16.716666666666665,5614.45,56,100.25803571428571,100.3,0,0,1,5,1,0,1,1,0,0,1
13.85625,3204.4,28,114.44285714285715,110.85,1,0,1,7,0,1,0,1,0,1,0
11.578571428571427,4747.65,61,77.83032786885245,81.05,0,1,0,6,1,1,0,1,1,0,0
16.341666666666665,3082.1,31,99.42258064516129,98.05,0,0,1,5,1,0,1,1,1,0,0
35.25,597.9,9,66.43333333333334,70.5,1,0,1,1,1,1,0,0,0,0,0
15.758333333333333,3365.4,35,96.15428571428572,94.55,1,0,1,5,1,1,0,1,1,1,0
9.825,38.8,2,19.4,19.65,0,0,0,1,1,1,0,0,0,0,0
9.5,233.55,12,19.462500000000002,19.0,0,0,0,1,0,0,0,1,0,0,1
25.099999999999998,75.3,1,75.3,75.3,0,0,1,2,0,0,0,0,1,0,1
17.84,346.2,4,86.55,89.2,1,0,1,4,0,1,0,0,0,1,1
9.5,19.0,1,19.0,19.0,0,0,0,1,0,1,0,1,0,0,0
10.0,61.7,3,20.566666666666666,20.0,0,0,0,1,0,1,0,0,0,0,0
21.425,85.7,1,85.7,85.7,1,0,1,3,0,1,0,0,0,1,1
12.65,3342.45,52,64.27788461538461,63.25,0,1,0,4,1,1,0,0,1,0,0
10.05,85.1,5,17.02,20.1,0,0,0,1,1,0,1,1,0,0,0
14.164285714285715,7422.1,72,103.08472222222223,99.15,1,1,1,6,1,1,0,1,1,0,0
10.044444444444444,6668.05,71,93.91619718309859,90.4,1,1,0,8,1,0,0,1,1,0,0
13.9875,8071.05,72,112.09791666666666,111.9,0,1,1,7,1,1,0,1,1,0,0
8.299999999999999,1174.8,46,25.539130434782606,24.9,1,0,0,2,1,0,1,1,0,0,0
10.4375,5435.0,63,86.26984126984127,83.5,0,1,0,7,1,0,0,1,1,0,0
16.86,2438.6,30,81.28666666666666,84.3,0,0,1,4,1,1,0,0,1,0,0
22.8,45.6,1,45.6,45.6,0,0,0,1,1,0,0,0,0,0,0
10.275,713.75,12,59.479166666666664,61.65,0,0,0,5,0,1,0,0,1,0,1
9.141666666666667,916.15,16,57.259375,54.85,0,1,0,5,1,0,0,0,1,0,0
13.11,237.2,4,59.3,65.55,0,0,0,4,1,0,0,0,0,0,0
18.07,4614.55,51,90.48137254901961,90.35,0,0,1,4,1,1,1,1,0,0,0
10.2,1414.45,65,21.76076923076923,20.4,0,1,0,1,1,1,0,1,0,0,0
24.849999999999998,1170.5,16,73.15625,74.55,0,0,1,2,1,1,0,0,0,0,0
9.975,47.7,2,23.85,19.95,0,0,0,1,1,0,1,0,0,0,0
24.75,4859.25,66,73.625,74.25,0,0,1,2,0,1,1,1,0,0,0
13.58125,4903.2,46,106.59130434782608,108.65,1,1,1,7,1,0,0,0,0,0,0
13.69375,3608.0,32,112.75,109.55,0,0,1,7,0,1,1,0,1,0,0
10.83125,6094.25,72,84.64236111111111,86.65,0,1,0,7,1,0,0,1,1,0,0
11.571428571428571,3084.9,38,81.18157894736842,81.0,0,1,0,6,1,0,0,1,1,0,0
15.950000000000001,2356.75,51,46.21078431372549,47.85,0,0,0,2,1,0,1,0,0,0,0
12.727777777777778,8306.05,72,115.36180555555555,114.55,0,1,1,8,1,0,0,1,1,0,0
15.035714285714286,6786.4,65,104.40615384615384,105.25,0,0,1,6,0,0,0,1,1,1,1
14.975,248.95,9,27.66111111111111,29.95,1,0,0,1,1,1,0,1,0,0,1
